Gen_ID,Date,Sex,Length,Location,Phen_num,q,big_Q,q_ci_width,Q_ci_width
WCR2020_148,6/13/20,Female,436,Middle,0,0.350455652547294,0.569493295101599,0.0113834455609322,0.0209444761276244
WCR2020_149,6/13/20,Female,468,Middle,0,0.0145881020013864,0.0270524670491958,0.00489127486944196,0.00960105541162193
WCR2020_150,6/13/20,Female,463,Middle,0,0.256279321282931,0.49018669587271,0.009672747552395,0.0189903445541859
WCR2020_151,6/13/20,Female,448,Middle,1,0.100085681955191,0.192100177326764,0.00788149535655969,0.0152607519179582
WCR2020_152,6/14/20,Female,480,Middle,0,0.00433062589434297,0.00637423437739048,0.0027030870318413,0.00453495067777112
WCR2020_153,6/14/20,Male,463,Middle,4,0.499668271036326,0.961137812922056,0.00550304725766182,0.0110683456063271
WCR2020_154,6/14/20,Male,430,Middle,6,0.996203144120759,0.00757193401777025,0.00204236905556172,0.00407155933789909
WCR2020_155,6/14/20,Female,462,Middle,2,0.497522615432397,0.96023474796065,0.00506419017910953,0.0104018539190293
WCR2020_156,6/14/20,Female,448,Middle,0,0.00308463477202418,0.00610744368029362,0.00234951227903357,0.00466944365180097
WCR2020_157,6/14/20,Female,471,Middle,6,0.995823811916099,0.00833178549935377,0.00205807415186427,0.0041128278709948
WCR2020_158,6/15/20,Female,438,Middle,6,0.99870518627523,0.0025694681740006,0.0012571084938827,0.00251000763091724
WCR2020_159,6/15/20,Male,396,Middle,0,0.00542722049388692,0.0108078083921566,0.00306002348661427,0.00609728323761374
WCR2020_160,6/16/20,Female,485,Middle,0,0.0406261980777671,0.0793482497056154,0.00554930418729782,0.0110108722001314
WCR2020_161,6/16/20,Female,441,Middle,0,0.0142072799015019,0.0278335019414067,0.00423221588134759,0.00823912220075726
WCR2020_162,6/16/20,Female,460,Middle,3,0.546035982778018,0.562218339933061,0.0116124168038368,0.0195259049534797
WCR2020_163,6/16/20,Female,455,Middle,0,3.91497633134879e-05,3.89417495083139e-05,0.00027138590812692,0.000345856593048659
WCR2020_164,6/16/20,Male,369,Middle,1,0.156999698775424,0.302487529492241,0.0091866612434387,0.0180345475673675
WCR2020_165,6/19/20,Female,460,Middle,6,0.998545402435736,0.00288476687137455,0.00141123276407598,0.00281556997506413
WCR2020_166,6/19/20,Female,455,Middle,6,0.999625887144571,0.000727707770994127,0.000952514680414573,0.00188690061971613
WCR2020_167,6/19/20,Female,449,Middle,6,0.998791984151835,0.0022538324675306,0.0010966671150527,0.00211079336586408
WCR2020_168,6/19/20,Female,479,Middle,4,0.501020654273787,0.982684684467727,0.00412612035870558,0.00818464756011972
WCR2020_169,6/19/20,Male,475,Middle,6,0.994155495187332,0.0114945384902323,0.00225382224889472,0.00449776051100343
WCR2020_170,6/19/20,Male,495,Middle,6,0.995581197916776,0.00881506562334667,0.00215971544967033,0.00430777152068913
WCR2020_171,6/20/20,Female,473,Middle,6,0.99284153657398,0.0141832184299142,0.00271766585065052,0.00539237195625901
WCR2020_172,6/20/20,Female,447,Middle,6,0.999476541044383,0.00102710596825653,0.000924633946124229,0.00185366922360117
WCR2020_173,6/20/20,Female,425,Middle,6,0.998093112498179,0.00218816245211996,0.00160857952432707,0.00236553765134886
WCR2020_174,6/21/20,Female,437,Middle,2,0.0259537496832039,0.0518071683918008,0.00533991158008573,0.0106319481506944
WCR2020_175,6/21/20,Male,347,Middle,0,0.00907833266797229,0.0180358076378189,0.00352928936481478,0.0070561550091952
WCR2020_176,6/21/20,Female,378,Middle,6,0.992679409014768,0.0146215215008492,0.00238901510601863,0.00477428978774696
WCR2020_177,6/21/20,Female,405,Middle,0,0.032597828909819,0.0143885232594089,0.006751312315464,0.00867320178076625
WCR2020_178,6/21/20,Male,437,Middle,2,0.0124565618008311,0.0248613623304871,0.00402843207120895,0.00804668515920639
WCR2020_179,6/21/20,Female,429,Middle,6,0.99991005727957,0.000159355263924577,0.000458213030774552,0.000896211365761532
WCR2020_180,6/21/20,Male,427,Middle,0,0.0195221071211814,0.0389658958936945,0.00477660894393916,0.00952296135947107
WCR2020_181,6/21/20,Female,467,Middle,6,0.999961003606347,6.18941403126406e-05,0.000258341849889092,0.000488782633328797
WCR2020_182,6/21/20,Male,452,Middle,3,0.686628482982345,0.612802076781618,0.0102786839008331,0.0203934147953987
WCR2020_183,6/21/20,Male,455,Middle,6,0.996253056491929,0.00705854424743795,0.00210014374461025,0.00412909478181973
WCR2020_184,6/21/20,Female,439,Middle,6,0.999970400025105,4.23449701598144e-05,0.000196058576828059,0.000352885806933037
WCR2020_185,6/21/20,Male,292,Middle,3,0.521414616991734,0.942688346433228,0.00545024424791335,0.011121079325676
WCR2020_186,6/21/20,Male,356,Middle,0,0.0363042930809074,0.0673023573296337,0.00697295963764188,0.013286652136594
WCR2020_188,6/21/20,Male,248,Middle,1,0.00312341946406503,0.00620359886155648,0.00317503362894056,0.00632188952877186
WCR2020_189,6/21/20,Female,449,Middle,1,0.526140461557213,0.912010686616788,0.00644429698586463,0.0128441318869591
WCR2020_190,6/21/20,Male,417,Middle,0,0.148075799570344,0.274344491520147,0.0115014493465424,0.0216495722532272
WCR2020_191,6/22/20,Female,427,Middle,0,0.0635880719309394,0.123209474067065,0.00709584355354309,0.0139911295846104
WCR2020_192,6/24/20,Female,407,Middle,0,0.146533921448321,0.195771793154464,0.00997521430253978,0.0156516592949629
WCR2020_193,6/24/20,Female,388,Middle,3,0.525007863442103,0.930985926451354,0.00578905716538425,0.0115218743681907
WCR2020_194,6/25/20,Male,459,Middle,0,0.0495054365531809,0.0730181757707534,0.00646719783544525,0.0107665801420808
WCR2020_195,6/25/20,Male,460,Middle,0,0.0968369381827698,0.183858885903811,0.00744424164295199,0.0142123997211456
WCR2020_196,6/25/20,Male,416,Middle,3,0.100487799760939,0.197210162740158,0.00770160108804696,0.0153592083603144
WCR2020_197,6/25/20,Male,447,Middle,3,0.502421399764288,0.983849617883392,0.00389190614223478,0.00779573321342464
WCR2020_198,6/25/20,Female,460,Middle,6,0.998889865152452,0.002194885061736,0.00100039813260082,0.00199742718541529
WCR2020_199,6/25/20,Female,440,Middle,5,0.999986235355509,1.32825280152601e-05,9.73896859774446e-05,0.000125813460908828
WCR2020_200,6/25/20,Male,379,Middle,1,0.231287648843109,0.358875271349118,0.0102948933839798,0.0175597071647644
WCR2020_201,6/25/20,Male,485,Middle,0,2.21995284463262e-05,2.12313980248521e-05,0.000154018402099609,0.00019334936914674
WCR2020_202,6/26/20,Male,376,Middle,0,0.0209042774509082,0.0411780670602089,0.00454773753881454,0.00896812416613102
WCR2020_203,6/26/20,Female,459,Middle,6,0.994514922198208,0.0109504999657665,0.00184769508196041,0.00369491961318999
WCR2020_204,6/26/20,Female,484,Middle,0,0.0358856611673174,0.065067973906367,0.0056674122810364,0.0105707237496972
WCR2020_205,6/26/20,Female,462,Middle,5,0.620266682204159,0.739966770849009,0.00966336652636529,0.0193947404623031
WCR2020_206,6/26/20,Female,444,Middle,4,0.536542230584156,0.919079823788555,0.00612448453903197,0.0124350056052208
WCR2020_207,6/27/20,Female,463,Middle,6,0.999642043360348,0.000693113901291623,0.000888510676946197,0.00174649729641462
WCR2020_208,6/27/20,Female,501,Middle,6,0.999983284189098,1.92666971251223e-05,0.000117420775683986,0.00017800818495743
WCR2020_209,6/27/20,Female,444,Middle,1,0.513000917993058,0.956673746098732,0.00515120923519136,0.0103388220071793
WCR2020_210,6/27/20,Male,468,Middle,3,0.523622214811287,0.947878409935825,0.00527363717556001,0.0106111973524093
WCR2020_211,6/28/20,Female,418,Middle,4,0.999911602269644,0.000159831667504357,0.000407684694774102,0.000794793818203495
WCR2020_212,6/28/20,Male,423,Middle,1,0.0133443315374269,0.0265635812610131,0.00461032837629316,0.00924977059476078
WCR2020_213,6/28/20,Female,424,Middle,6,0.998543745179971,0.00288700939522021,0.00173374903970398,0.00346139617613517
WCR2020_214,6/29/20,Male,471,Middle,6,0.902687555301463,0.191508101226612,0.00683865677565336,0.0135725479573011
WCR2020_215,6/29/20,Female,463,Middle,6,0.999982002182254,1.99142510856839e-05,0.000127363496363,0.000188982859981476
WCR2020_216,6/29/20,Female,454,Middle,2,0.523919076501638,0.94179490333316,0.0052568383514881,0.0105085015296936
WCR2020_217,6/30/20,Male,495,Middle,6,0.99989428627765,1.51990628148442e-05,0.000324892085476413,0.000141201019505385
WCR2020_218,6/30/20,Male,415,Middle,0,0.0157299414455848,0.0307269584771845,0.00416042655706417,0.00830129091627895
WCR2020_219,6/30/20,Female,486,Middle,4,0.50552935604734,0.966901899195951,0.00452206209301947,0.00903954952955244
WCR2020_220,6/30/20,Male,414,Middle,1,0.00532254062670593,0.0106022995102069,0.00322190523147592,0.00645938506349921
WCR2020_221,6/30/20,Female,449,Middle,6,0.999974664151669,3.62432605218732e-05,0.000177849213059343,0.00032109228050103
WCR2020_222,7/3/20,Female,440,Middle,6,0.99488077331891,0.0101453585987482,0.00206045896047726,0.0041025549871847
WCR2020_223,7/4/20,Female,495,Middle,2,0.0132737222695509,0.0264991525644115,0.0040351346135139,0.00806486960500478
WCR2020_224,7/4/20,Male,285,Middle,0,0.100541232336612,0.196909182219841,0.00769064426422117,0.0153451200574636
WCR2020_225,7/4/20,Male,476,Middle,3,0.406618263930425,0.647531862286316,0.00967894643545142,0.017641282081604
WCR2020_373,9/5/20,NA,30,Middle,NA,0.998803239646314,0.00236990900821455,0.00106626630877145,0.00213103533897083
WCR2020_374,9/5/20,NA,40,Middle,NA,0.000125554263990978,0.000205710220359167,0.000868381559848808,0.00166471272241322
WCR2020_375,9/5/20,NA,31,Middle,NA,0.996759062673169,0.00646275784686507,0.00157276526442729,0.00313008106313646
WCR2020_376,9/5/20,NA,36,Middle,NA,1.69851099945697e-05,1.62448832136689e-05,0.000117005407810233,0.000148272893784447
WCR2020_377,9/5/20,NA,39,Middle,NA,0.00227572855181676,0.00448481225854203,0.00200290977954865,0.0039871281653177
WCR2020_378,9/5/20,NA,36,Middle,NA,0.991960734755828,0.0157440493760588,0.00251842415891587,0.00501309668179601
WCR2020_380,9/5/20,NA,26,Middle,NA,0.741811976422524,0.51216064973638,0.00859008729457855,0.0170983090996742
WCR2020_381,9/5/20,NA,31,Middle,NA,0.00382086374210167,0.00594102143793736,0.00356867015361784,0.00602967119775712
WCR2020_382,9/5/20,NA,35,Middle,NA,0.25599547294964,0.502296397662026,0.00927402824163437,0.0185145631432533
WCR2020_383,9/5/20,NA,34,Middle,NA,0.51976802107589,0.946605177418939,0.00543074682354927,0.0110157832503318
WCR2020_384,9/5/20,NA,101,Middle,NA,8.73737577098369e-05,0.000135100540658472,0.0005794256925582,0.0010674742661649
WCR2020_449,9/19/20,NA,60,Middle,NA,3.13080270923439e-05,2.75829092276732e-05,0.00021536499261865,0.000256356720637992
WCR2020_450,9/19/20,NA,56,Middle,NA,0.999786452325596,0.000411213312086286,0.000678988866769605,0.00133854813753408
WCR2020_452,9/19/20,NA,48,Middle,NA,0.0124371760315529,0.0205610448663155,0.00361205488443372,0.00658078589476645
WCR2020_453,9/19/20,NA,43,Middle,NA,0.751731585185418,0.496176358932394,0.00823785588145259,0.0164930880069732
WCR2020_454,9/19/20,NA,33,Middle,NA,0.0413756983087066,0.0553541671805855,0.00633881539106373,0.0097100168466568
WCR2020_455,9/19/20,NA,43,Middle,NA,0.511709203774902,0.961852293024803,0.00493218302726739,0.00990597456693643
WCR2020_456,9/19/20,NA,37,Middle,NA,0.997397735862211,0.00518575707156126,0.0014834736881312,0.00296982728759758
WCR2020_457,9/19/20,NA,54,Middle,NA,0.648545282119992,0.489174678856614,0.0110862612724305,0.0191643089056014
WCR2020_458,9/19/20,NA,60,Middle,NA,2.7638341807373e-05,2.76101919484466e-05,0.000192762911319755,0.000259967324382158
WCR2020_460,9/19/20,NA,44,Middle,NA,0.0232717768390845,0.0378249743615074,0.00514588803052896,0.00924577768892048
WCR2020_461,9/19/20,NA,35,Middle,NA,0.717036391770703,0.545497709026282,0.00940115451812745,0.0187430068850517
WCR2020_462,9/19/20,NA,37,Middle,NA,0.293257492484375,0.511153059632614,0.0101051434874533,0.0188858047127725
WCR2020_463,9/19/20,NA,65,Middle,NA,0.0273086751967497,0.0514393106449781,0.00472392588853832,0.00901288362219928
WCR2020_464,9/19/20,NA,49,Middle,NA,0.511836080044165,0.949386584652566,0.00539744496345523,0.010781666636467
WCR2020_465,9/19/20,NA,48,Middle,NA,0.000145433846510531,0.000236981636354565,0.000967170298099451,0.00185318438161627
WCR2020_466,9/19/20,NA,33,Middle,NA,0.270452725167932,0.523455986973198,0.0093244060873986,0.0184911847114563
WCR2020_468,9/19/20,NA,63,Middle,NA,0.201204998429822,0.399941554566224,0.00932056009769444,0.0187941044569016
WCR2020_469,9/19/20,NA,46,Middle,NA,1.40602111010127e-05,1.06749377751347e-05,0.000100855529308275,9.52238546233266e-05
WCR2020_470,9/19/20,NA,41,Middle,NA,0.0129809706503975,0.0259223488603729,0.0041542574763298,0.00830719214864074
WCR2020_471,9/19/20,NA,43,Middle,NA,0.277174500268081,0.530685729901681,0.0091436922550201,0.0182065963745117
WCR2020_472,9/19/20,NA,38,Middle,NA,2.30874079938107e-05,2.18761155803275e-05,0.000163565576076552,0.000203785679696006
WCR2020_473,9/19/20,NA,31,Middle,NA,0.986418401708548,0.027120735708881,0.00303039820864797,0.00606978535652161
WCR2020_474,9/19/20,NA,58,Middle,NA,1.59801273240562e-05,1.29207184703943e-05,0.00011188089847558,0.000118228241262839
WCR2020_476,9/19/20,NA,58,Middle,NA,3.07006140023278e-05,1.84679988364719e-05,0.000223414599895499,0.000173433316740553
WCR2020_477,9/19/20,NA,33,Middle,NA,0.295451019312116,0.575933394682133,0.00916224569082269,0.0182599142193794
WCR2020_478,9/19/20,NA,54,Middle,NA,0.999980263689469,2.37110492173296e-05,0.000135755254298826,0.000220280065332187
WCR2020_479,9/19/20,NA,54,Middle,NA,0.0137203718854072,0.0273744725731426,0.00376358330249782,0.00750652845017612
WCR2020_480,9/19/20,NA,65,Middle,NA,1.81316861363822e-05,1.54285144233298e-05,0.00012785941362381,0.000143361688242292
WCR2020_481,9/19/20,NA,33,Middle,NA,0.519665726522605,0.455365222392754,0.0120991803705693,0.01858996078372
WCR2020_482,9/19/20,NA,43,Middle,NA,0.533743851215675,0.923741467875996,0.00562030300498007,0.0112773507833481
WCR2020_484,9/19/20,NA,59,Middle,NA,0.109429189469023,0.20305234511522,0.00788248926401136,0.0149286687374115
WCR2020_485,9/19/20,NA,60,Middle,NA,3.88731100027353e-05,3.90626795440726e-05,0.000266914069652624,0.000365125579264704
WCR2020_486,9/19/20,NA,45,Middle,NA,0.519144169489543,0.954427939944569,0.00485448092222213,0.00966413021087653
WCR2020_487,9/19/20,NA,53,Middle,NA,0.0251904218617142,0.0501166328490209,0.00536887645721429,0.0106804482638836
WCR2020_488,9/19/20,NA,45,Middle,NA,0.26481837182552,0.492115916596062,0.00947052687406547,0.0184034615755082
WCR2020_489,9/19/20,NA,39,Middle,NA,0.00745547302792534,0.014880636368086,0.00295770913362492,0.00589473699219524
WCR2020_490,9/19/20,NA,55,Middle,NA,0.000674002188022874,0.00129295135158351,0.0023802235722542,0.00472908237714431
WCR2020_491,9/19/20,NA,39,Middle,NA,0.959443000606422,0.0810130256213162,0.00463431077077984,0.00926225110888479
WCR2020_492,9/19/20,NA,47,Middle,NA,3.79249590668284e-05,2.59513154673793e-05,0.000261437892913774,0.000248552827542875
WCR2020_493,9/19/20,NA,35,Middle,NA,0.0158749647870467,0.0316050199965208,0.00394378453493116,0.00783677916042505
WCR2020_583,10/3/20,NA,41,Middle,NA,0.608405395917509,0.769052443233715,0.00783486589789389,0.0155772447586058
WCR2020_584,10/3/20,NA,49,Middle,NA,3.13861761031489e-05,3.21122343774186e-05,0.000220957398414545,0.000296708133828356
WCR2020_585,10/3/20,NA,41,Middle,NA,0.00369477361912341,0.00727893957342342,0.00335203856229782,0.00672137638321146
WCR2020_587,10/3/20,NA,63,Middle,NA,0.999985144912511,1.63339184993767e-05,0.000102511966576064,0.000150831119026404
WCR2020_588,10/3/20,NA,46,Middle,NA,0.996343096426164,0.00729087985848644,0.00165019397973083,0.0032979829236865
WCR2020_589,10/3/20,NA,51,Middle,NA,0.14721001041004,0.276436653753807,0.00854747146368029,0.0164976984262467
WCR2020_591,10/3/20,NA,46,Middle,NA,4.64073030811708e-05,4.0654189214339e-05,0.00031222403049469,0.000373914915689956
WCR2020_592,10/3/20,NA,64,Middle,NA,2.52141593454976e-05,1.91716202824527e-05,0.000183165073394775,0.000186502354335968
WCR2020_593,10/3/20,NA,51,Middle,NA,0.258742357132764,0.504690830428367,0.0093533843755722,0.0184353597462177
WCR2020_594,10/3/20,NA,51,Middle,NA,0.0219209878680821,0.0415315341904502,0.00433798283338549,0.00818296689540148
WCR2020_595,10/3/20,NA,58,Middle,NA,0.024284470895969,0.0480928692290153,0.00443096905946727,0.00884399097412823
WCR2020_596,10/3/20,NA,53,Middle,NA,0.783681475732518,0.431645663956116,0.00845264084637162,0.0167955391108989
WCR2020_597,10/3/20,NA,43,Middle,NA,0.0480057779027299,0.0933806855779612,0.00619867295026777,0.0122960364446044
WCR2020_598,10/3/20,NA,52,Middle,NA,0.018070516331314,0.0358019322050928,0.00378126800060274,0.00755432313308119
WCR2020_599,10/3/20,NA,54,Middle,NA,0.311384484468178,0.566667865583266,0.00963531583547594,0.0186046719551086
WCR2020_600,10/3/20,NA,42,Middle,NA,0.99919640132408,0.00159092751316156,0.000925553478009533,0.0018395155959297
WCR2020_601,10/3/20,NA,36,Middle,NA,0.745611600101679,0.505101253320088,0.0084902070462704,0.0170195996761321
WCR2020_602,10/3/20,NA,44,Middle,NA,0.0171392574593767,0.0342293815268739,0.00426884442567821,0.00855180257931352
WCR2020_603,10/3/20,NA,28,Middle,NA,0.223564145395468,0.32336912457114,0.0103268459439279,0.0170455239713193
WCR2020_604,10/3/20,NA,43,Middle,NA,0.166767313513776,0.273927970350474,0.0107474625110626,0.0191305294632912
WCR2020_605,10/3/20,NA,29,Middle,NA,0.622576873542249,0.725236346745628,0.00864432826638217,0.0167257532477378
WCR2020_606,10/3/20,NA,31,Middle,NA,0.758595223183605,0.471446696638033,0.00869484655559064,0.0172698199748992
WCR2020_607,10/3/20,NA,53,Middle,NA,0.00447749458958566,0.00596226838561867,0.00321335047483429,0.00568168488680384
WCR2020_609,10/3/20,NA,63,Middle,NA,0.232736766747702,0.454956815773728,0.00980347245931623,0.0193157114088535
WCR2020_610,10/3/20,NA,49,Middle,NA,0.256542306561237,0.491961982346129,0.00957837104797366,0.0187588170170784
WCR2020_611,10/3/20,NA,34,Middle,NA,0.0144026580230793,0.028677832227971,0.00380678325891493,0.00759771405719221
WCR2020_612,10/3/20,NA,46,Middle,NA,0.276949458339776,0.533406623447763,0.00897273421287537,0.0178914546966552
WCR2020_613,10/3/20,NA,27,Middle,NA,2.6607332244927e-05,2.29952736980344e-05,0.0001860871911048,0.000213155626261137
WCR2020_614,10/3/20,NA,47,Middle,NA,0.206207072545571,0.379363575887749,0.00932847410440441,0.0176925867795944
WCR2020_615,10/3/20,NA,26,Middle,NA,0.108872219220917,0.188139111078505,0.00894876271486289,0.0164977088570595
WCR2020_617,10/3/20,NA,34,Middle,NA,0.22827550984234,0.433441392260379,0.00967669785022729,0.019023647159338
WCR2020_619,10/3/20,NA,40,Middle,NA,0.0261169095983964,0.0484965267098755,0.00521623790264136,0.00985494470223784
WCR2020_620,10/3/20,NA,46,Middle,NA,0.716952638715163,0.551853908584721,0.00890949964523319,0.0177790790796279
WCR2020_621,10/3/20,NA,32,Middle,NA,0.474939110082114,0.452499594424648,0.0123019143939018,0.0192475683987141
WCR2019_0746,8/18/19,NA,39,Site 1,NA,0.0133607486802978,0.0266832674340741,0.00447431206703175,0.00893700341694056
WCR2019_0748,8/18/19,NA,35,Site 1,NA,3.25720620077782e-05,4.00379573778351e-05,0.000227098166942552,0.000359548327833172
WCR2019_0752,8/18/19,NA,27,Site 1,NA,0.00270715716225201,0.00516446178162852,0.003337062895298,0.00665696467622183
WCR2019_0754,8/18/19,NA,28,Site 1,NA,0.999980971796074,1.33446219173278e-05,0.000135119536431922,0.000122360894602023
WCR2019_0756,8/18/19,NA,30,Site 1,NA,2.04126760820219e-05,1.94063523133693e-05,0.000143833458423615,0.000185341608084844
WCR2019_0762,8/18/19,NA,27,Site 2,NA,0.00816119558545868,0.0162875154710525,0.00508608818054201,0.0101391477510333
WCR2019_0766,8/18/19,NA,37,Site 2,NA,0.508749190705946,0.982115038671028,0.00408616960048674,0.00801464319229128
WCR2019_0768,8/18/19,NA,27,Site 2,NA,0.0123884019544669,0.0247424929043085,0.00456808060407643,0.00915258848108351
WCR2019_0770,8/18/19,NA,27,Site 2,NA,2.75542299906749e-05,2.5304351094535e-05,0.000195388495922155,0.000235538601191359
WCR2019_0777,8/18/19,NA,27,Site 3,NA,0.669054681956768,0.637022005847131,0.00930013805627822,0.0183838903903961
WCR2019_0778,8/18/19,NA,36,Site 3,NA,0.503868164872301,0.992080890854885,0.00326617807149882,0.00657497495412818
WCR2019_0780,8/18/19,NA,37,Site 3,NA,0.499020672870436,0.997179433107376,0.00263099446892739,0.00524508357048037
WCR2019_0783,8/18/19,NA,32,Site 3,NA,0.50162939839322,0.99351243788826,0.0038090825080872,0.00739649683237087
WCR2019_0784,8/18/19,NA,30,Site 3,NA,4.47115885994946e-05,5.97175415268325e-05,0.000317399203777269,0.000529873401683278
WCR2019_0886,8/27/19,NA,43,Site 1,NA,0.507533479535032,0.984230483993031,0.0039476186037064,0.00806489288806911
WCR2019_0891,8/27/19,NA,38,Site 1,NA,0.306762953104301,0.572935351027154,0.0099332749843597,0.0195392176508904
WCR2019_0892,8/27/19,NA,28,Site 1,NA,0.995374423998526,0.00922682869365846,0.00227264834102243,0.00454551157308742
WCR2019_0895,8/27/19,NA,30,Site 1,NA,0.508358919250554,0.982328260284046,0.00400820150971409,0.00788353234529493
WCR2019_0897,8/27/19,NA,26,Site 1,NA,0.999985229989578,1.38978490472319e-05,0.000105411203481383,0.00013048564760538
WCR2019_0901,8/27/19,NA,34,Site 2,NA,0.0300756361973525,0.0601013732703681,0.00541464090347299,0.010835128929466
WCR2019_0903,8/27/19,NA,29,Site 2,NA,0.00423531843200015,0.0084337695150463,0.00367759615182883,0.0073635502718389
WCR2019_0908,8/27/19,NA,44,Site 2,NA,0.506333572494573,0.981162989382771,0.00414082854986192,0.00812580436468124
WCR2019_0910,8/27/19,NA,27,Site 2,NA,0.503120388501677,0.986524066102916,0.00392730981111522,0.00810086280107503
WCR2019_0914,8/27/19,NA,47,Site 2,NA,0.00203253617292823,0.00398139171252629,0.00236734300851826,0.00471421343681868
WCR2019_0919,8/27/19,NA,29,Site 3,NA,5.86232025171616e-05,7.97394328358455e-05,0.000405494868755407,0.000720097540761326
WCR2019_0923,8/27/19,NA,43,Site 3,NA,2.72074672087326e-05,2.89302771016616e-05,0.000192058086395219,0.000269562441826562
WCR2019_0927,8/27/19,NA,26,Site 3,NA,0.999952149901582,7.11500718890932e-05,0.000313643997201461,0.000568600182305067
WCR2019_0928,8/27/19,NA,34,Site 3,NA,0.0129183072793223,0.0257978836319613,0.00473410934209828,0.0094319030176848
WCR2019_0930,8/27/19,NA,29,Site 3,NA,0.725529808556211,0.544722455880423,0.0100709572434425,0.0203726619482041
WCR2019_1035,9/5/19,NA,42,Site 1,NA,6.44149806245499e-05,8.86080754224801e-05,0.000477473437786147,0.000858986475213887
WCR2019_1036,9/5/19,NA,29,Site 1,NA,0.527341117074435,0.939635721955491,0.00571505427360536,0.0113452151417731
WCR2019_1038,9/5/19,NA,29,Site 1,NA,0.999981441066183,1.89004596085652e-05,0.000127493037704833,0.000172901319092485
WCR2019_1039,9/5/19,NA,33,Site 1,NA,0.999497135757715,0.000986443063898072,0.00103170140983479,0.00204778703676744
WCR2019_1046,9/5/19,NA,53,Site 2,NA,0.0149312268540627,0.0298226235715951,0.00464695692062378,0.00929457368329167
WCR2019_1050,9/5/19,NA,37,Site 2,NA,0.00894655261258327,0.0177893510944713,0.00346255898475656,0.00690454894211143
WCR2019_1051,9/5/19,NA,38,Site 2,NA,0.522766904813805,0.939038011058309,0.0055534973740578,0.0114422991871833
WCR2019_1057,9/5/19,NA,52,Site 2,NA,0.008018377674128,0.0159806032384607,0.00297049731016152,0.00593205459881573
WCR2019_1060,9/5/19,NA,39,Site 2,NA,0.0174351928531909,0.0348384347078444,0.00481179058551784,0.00959227220155299
WCR2019_1067,9/5/19,NA,30,Site 3,NA,0.698563952726879,0.599771266141157,0.00892148539423937,0.0179304152727126
WCR2019_1071,9/5/19,NA,40,Site 3,NA,0.238446775964279,0.466725209466685,0.0100336149334908,0.020234839618206
WCR2019_1074,9/5/19,NA,34,Site 3,NA,0.568278689240587,0.85587372862402,0.00702682882547379,0.014133858680725
WCR2019_1075,9/5/19,NA,35,Site 3,NA,0.999955671152164,7.16814366948102e-05,0.000307805335612191,0.000600372749613579
WCR2019_1176,9/13/19,NA,38,Site 1,NA,0.646052614597754,0.705618613615803,0.00865080580115313,0.0173604786396027
WCR2019_1181,9/13/19,NA,59,Site 1,NA,0.501187788218945,0.996568528626157,0.00326405838131905,0.00647970885038374
WCR2019_1184,9/13/19,NA,56,Site 1,NA,0.500295039673989,0.997217451097636,0.00309370756149296,0.00602253526449203
WCR2019_1188,9/13/19,NA,54,Site 1,NA,0.0179708646438031,0.0358984312820837,0.00446184873580935,0.00892847012728452
WCR2019_1192,9/13/19,NA,40,Site 1,NA,0.998877576041496,0.00218131166167897,0.00148833136918256,0.00293231892865151
WCR2019_1199,9/13/19,NA,41,Site 2,NA,0.00666652088817584,0.0132813621809085,0.00462657958269119,0.00920516708865761
WCR2019_1200,9/13/19,NA,45,Site 2,NA,0.000134011614650503,4.02745796009293e-05,0.000673653185367606,0.000377013980323676
WCR2019_1201,9/13/19,NA,41,Site 2,NA,0.00255209654070366,0.00507625515404539,0.00292952358722687,0.00584294807631523
WCR2019_1204,9/13/19,NA,40,Site 2,NA,0.0173724362114444,0.0346074480804261,0.00439379215240476,0.00881619378924369
WCR2019_1213,9/13/19,NA,40,Site 3,NA,0.634641001320433,0.730621358485057,0.00833377018570897,0.0166528657078743
WCR2019_1214,9/13/19,NA,31,Site 3,NA,0.00354735939270059,0.00603412908115043,0.00338523536920543,0.00677581702475436
WCR2019_1219,9/13/19,NA,44,Site 3,NA,0.428526794028351,0.827092654407024,0.00766714811325075,0.0154547348618508
WCR2019_1222,9/13/19,NA,46,Site 3,NA,0.00410658028546785,0.00811629834930123,0.00333428084850318,0.00665192230371758
WCR2019_1428,9/22/19,NA,49,Site 1,NA,0.00820084815261479,0.0163602100287553,0.00432296395301823,0.00866678841412067
WCR2019_1433,9/22/19,NA,53,Site 1,NA,0.503080670765077,0.989174075366437,0.00380125641822815,0.00789391100406645
WCR2019_1435,9/22/19,NA,43,Site 1,NA,0.999724818923693,0.000528126100980607,0.00100550914440436,0.00198747703106489
WCR2019_1441,9/22/19,NA,51,Site 1,NA,1.8612577869505e-05,1.60438800405883e-05,0.000127921998500757,0.000146369814319765
WCR2019_1442,9/22/19,NA,47,Site 1,NA,3.60918000020604e-05,3.80636621940696e-05,0.000248263776302382,0.000347967731067902
WCR2019_1445,9/22/19,NA,47,Site 2,NA,0.0115454289780116,0.023030295477238,0.00390292108058932,0.00781043213792145
WCR2019_1451,9/22/19,NA,48,Site 2,NA,0.747192470677968,0.502399816307528,0.00914495512843136,0.0182059906423092
WCR2019_1455,9/22/19,NA,30,Site 2,NA,0.586792357317333,0.821441656830667,0.00721863731741901,0.0144664332270622
